Date,Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status
01-03-2025,08:54:00,40,Active,46.935,4.514,8.407,11.000,2.743,4.997,322.769,0.492,12.164,Low
01-03-2025,08:55:00,14,Idle,32.613,1.380,6.201,23.672,4.614,9.245,227.476,0.530,12.617,Low
01-03-2025,08:56:00,2,Active,74.069,0.624,9.809,37.495,3.320,1.883,312.223,0.391,6.758,Low
01-03-2025,08:57:00,42,Active,68.273,2.432,1.874,45.263,3.656,3.357,87.537,0.127,0.726,Low
01-03-2025,08:58:00,21,Active,36.857,0.105,7.470,12.939,2.438,2.041,130.855,0.672,4.429,Low
01-03-2025,08:59:00,35,Active,36.240,2.572,5.165,10.670,2.652,2.589,187.955,0.591,11.161,Low
01-03-2025,09:00:00,30,Maintenance,64.936,2.417,6.849,8.979,4.724,7.393,356.681,0.895,10.896,Low
01-03-2025,09:01:00,17,Active,35.135,2.106,2.516,3.148,0.053,9.667,349.503,0.169,0.681,Medium
01-03-2025,09:02:00,39,Active,66.679,1.781,7.213,25.544,2.065,8.822,370.741,0.127,1.943,Medium
01-03-2025,09:03:00,25,Active,57.138,3.623,7.066,17.409,3.102,0.877,455.008,0.565,3.813,Medium
01-03-2025,09:04:00,44,Active,65.560,1.981,4.640,16.973,0.824,5.844,440.415,0.105,13.942,Low
01-03-2025,09:05:00,39,Active,77.018,0.423,9.981,24.086,4.378,3.352,127.655,0.848,10.725,Low
01-03-2025,09:06:00,35,Active,74.770,4.072,4.375,30.037,0.321,3.659,279.199,0.244,7.189,Low
01-03-2025,09:07:00,6,Maintenance,30.890,0.689,4.344,26.742,2.692,5.283,246.008,0.059,0.658,Medium
01-03-2025,09:08:00,3,Active,48.378,3.943,8.534,35.661,0.370,3.052,498.737,0.676,14.505,Low
01-03-2025,09:09:00,36,Active,79.813,0.381,4.451,44.334,3.778,9.667,101.622,0.965,1.943,Low
01-03-2025,09:10:00,48,Active,33.214,1.916,9.962,23.340,4.343,5.910,456.647,0.670,10.572,Low
01-03-2025,09:11:00,47,Active,32.291,1.637,9.160,47.063,3.520,3.091,294.144,0.279,14.069,Low
01-03-2025,09:12:00,1,Active,42.617,1.547,7.009,29.665,2.551,2.974,398.076,0.115,2.623,Medium
01-03-2025,09:13:00,34,Active,65.670,2.556,9.736,22.871,0.537,2.010,499.474,0.541,10.259,Low
01-03-2025,09:14:00,1,Active,61.835,3.779,9.512,34.835,3.308,0.921,103.749,0.991,2.419,Low
01-03-2025,09:15:00,26,Idle,70.488,2.365,9.316,3.664,1.841,3.054,385.506,0.605,5.977,Low
01-03-2025,09:16:00,18,Active,87.900,3.075,2.418,17.607,3.578,9.842,241.806,0.101,1.486,Medium
01-03-2025,09:17:00,36,Active,63.549,2.139,2.539,35.563,1.872,0.989,339.923,0.899,11.041,Low
01-03-2025,09:18:00,6,Active,60.892,1.357,4.584,15.241,0.227,6.999,499.524,0.424,14.218,Low
01-03-2025,09:19:00,11,Active,80.940,3.813,6.088,24.164,0.463,7.365,488.983,0.367,8.899,Low
01-03-2025,09:20:00,44,Idle,31.593,0.352,3.589,39.009,3.550,3.240,354.794,0.469,3.989,Medium
01-03-2025,09:21:00,40,Maintenance,85.494,1.859,5.274,37.958,1.319,6.067,122.709,0.668,11.245,Low
01-03-2025,09:22:00,30,Active,42.773,3.982,3.389,33.077,1.687,2.167,261.956,0.752,12.544,Low
01-03-2025,09:23:00,14,Active,55.257,3.604,7.664,39.613,4.929,7.425,224.657,0.449,11.399,Low
01-03-2025,09:24:00,10,Idle,77.366,2.680,4.888,8.400,2.516,9.162,417.061,0.512,0.951,High
01-03-2025,09:25:00,31,Active,60.210,1.906,6.152,19.668,3.022,0.153,472.363,0.314,14.172,Low
01-03-2025,09:26:00,36,Maintenance,64.809,2.879,8.826,32.462,1.370,5.259,255.340,0.347,9.099,Low
01-03-2025,09:27:00,15,Active,70.891,2.960,2.205,31.641,2.894,7.202,492.678,0.500,0.008,High
01-03-2025,09:28:00,30,Active,61.357,2.143,6.133,48.444,4.804,6.489,307.809,0.818,6.948,Low
01-03-2025,09:29:00,48,Active,32.912,1.269,9.494,42.387,0.826,7.348,240.725,0.283,10.790,Low
01-03-2025,09:30:00,14,Active,61.054,1.349,8.079,35.802,2.359,9.271,286.373,0.112,2.242,Medium
01-03-2025,09:31:00,47,Active,73.204,2.545,6.465,23.391,1.500,1.680,391.704,0.570,4.335,Medium
01-03-2025,09:32:00,23,Idle,65.642,0.586,6.733,1.945,0.738,8.491,307.497,0.121,4.227,Medium
01-03-2025,09:33:00,17,Active,78.970,2.902,9.768,45.786,1.019,0.423,344.969,0.949,8.522,Low
01-03-2025,09:34:00,27,Active,45.360,0.420,7.959,44.640,1.149,1.744,458.137,0.429,4.442,Medium
01-03-2025,09:35:00,44,Maintenance,37.156,3.802,3.984,26.778,4.983,3.401,403.810,0.109,5.732,Low
01-03-2025,09:36:00,13,Active,46.583,0.861,6.058,30.480,3.830,8.130,421.568,0.239,5.431,Low
01-03-2025,09:37:00,14,Active,77.500,3.678,3.721,27.109,0.270,6.143,420.373,0.437,7.819,Low
01-03-2025,09:38:00,26,Active,48.239,0.556,6.442,40.356,3.037,3.419,391.545,0.186,11.370,Low
01-03-2025,09:39:00,43,Active,78.388,3.324,5.367,12.796,0.979,0.270,443.603,0.403,5.118,Low
01-03-2025,09:40:00,11,Active,76.156,1.331,9.005,42.753,1.888,1.589,224.771,0.248,4.291,Medium
01-03-2025,09:41:00,38,Active,46.447,2.801,6.473,1.774,2.963,4.115,349.709,0.453,3.053,Medium
01-03-2025,09:42:00,1,Active,73.060,0.398,9.836,37.531,3.359,2.244,346.053,0.145,3.354,Medium
01-03-2025,09:43:00,24,Active,42.572,4.149,3.668,48.135,3.434,5.055,131.381,0.308,12.549,Low
01-03-2025,09:44:00,20,Active,31.482,1.098,4.307,19.191,4.506,6.808,440.207,0.900,11.990,Low
01-03-2025,09:45:00,8,Active,43.962,4.612,3.186,20.104,2.080,5.165,143.656,0.602,5.588,Low
01-03-2025,09:46:00,8,Maintenance,50.635,2.297,8.096,45.507,2.204,2.884,264.003,0.256,10.022,Low
01-03-2025,09:47:00,30,Maintenance,68.638,2.841,5.438,25.844,3.696,3.240,246.340,0.980,10.085,Low
01-03-2025,09:48:00,18,Idle,73.817,4.169,6.178,1.780,3.628,0.789,120.894,0.847,11.808,Low
01-03-2025,09:49:00,13,Active,62.666,4.705,2.105,5.518,1.860,6.037,379.849,0.988,13.943,Low
01-03-2025,09:50:00,46,Active,37.581,2.263,7.787,42.126,4.892,9.941,326.724,0.214,14.859,Low
01-03-2025,09:51:00,47,Active,83.983,0.196,8.820,23.313,1.750,5.365,385.404,0.709,9.152,Low
01-03-2025,09:52:00,36,Idle,60.948,3.014,8.051,6.166,0.308,9.199,110.269,0.330,1.291,Low
01-03-2025,09:53:00,19,Idle,66.425,4.020,5.999,21.767,3.210,9.618,496.350,0.464,7.304,Low
01-03-2025,09:54:00,13,Active,44.002,1.282,5.698,10.605,4.613,4.368,360.781,0.407,2.992,Medium
01-03-2025,09:55:00,41,Active,36.303,3.396,8.952,18.441,2.212,6.149,323.014,0.089,2.632,Medium
01-03-2025,09:56:00,48,Maintenance,65.513,2.604,4.896,5.654,0.710,9.305,54.016,0.942,1.833,Low
01-03-2025,09:57:00,26,Active,38.357,2.138,4.405,13.101,2.415,2.026,274.493,0.861,11.182,Low
01-03-2025,09:58:00,9,Active,81.332,3.969,2.388,26.716,4.047,5.127,352.745,0.843,11.178,Low
01-03-2025,09:59:00,34,Active,64.253,1.144,5.179,49.023,3.900,6.241,405.959,0.641,14.857,Low
01-03-2025,10:00:00,31,Idle,80.501,4.256,4.101,13.960,2.916,9.456,167.544,0.299,0.720,Low
01-03-2025,10:01:00,42,Active,86.233,0.209,3.304,25.481,1.889,9.337,68.221,0.743,2.171,Low
01-03-2025,10:02:00,7,Active,60.593,1.289,6.942,21.313,3.630,8.328,426.255,0.492,0.186,High
01-03-2025,10:03:00,9,Active,43.679,0.817,4.404,7.160,0.134,6.528,258.318,0.537,9.332,Low
01-03-2025,10:04:00,40,Active,74.454,3.487,5.947,22.032,1.233,3.643,477.928,0.432,0.688,High
01-03-2025,10:05:00,26,Active,73.931,3.037,5.965,33.303,4.738,6.267,102.049,0.846,10.793,Low
01-03-2025,10:06:00,33,Active,65.834,1.263,2.852,24.017,1.562,0.925,483.282,0.911,1.196,High
01-03-2025,10:07:00,33,Active,76.039,1.891,2.409,39.119,0.309,7.989,379.984,0.375,9.705,Low
01-03-2025,10:08:00,40,Idle,75.702,1.721,2.196,17.815,1.278,6.251,207.538,0.190,2.209,Medium
01-03-2025,10:09:00,4,Active,30.862,0.230,8.451,35.779,2.349,0.775,124.897,0.881,9.844,Low
01-03-2025,10:10:00,28,Active,75.820,4.965,6.001,17.602,1.259,0.193,358.388,0.579,2.495,Medium
01-03-2025,10:11:00,4,Active,46.373,2.533,2.560,41.485,2.142,8.973,168.651,0.543,12.919,Low
01-03-2025,10:12:00,47,Idle,37.555,0.959,8.055,23.548,0.042,0.372,133.920,0.972,14.858,Low
01-03-2025,10:13:00,34,Active,66.952,0.785,1.697,11.226,4.724,0.987,355.812,0.990,14.956,Low
01-03-2025,10:14:00,49,Active,57.633,0.575,5.878,32.153,1.993,0.281,149.084,0.282,12.835,Low
01-03-2025,10:15:00,40,Maintenance,77.202,1.169,5.171,47.845,3.643,3.105,438.009,0.435,10.808,Low
01-03-2025,10:16:00,48,Active,72.135,0.190,9.519,28.056,0.329,7.393,103.003,0.082,12.326,Low
01-03-2025,10:17:00,6,Maintenance,74.114,1.899,2.632,10.527,2.469,6.591,69.626,0.146,10.280,Low
01-03-2025,10:18:00,33,Active,81.288,0.957,2.563,35.912,4.680,3.852,145.883,0.973,5.704,Low
01-03-2025,10:19:00,5,Active,82.204,2.076,3.558,26.049,3.440,3.291,494.345,0.319,9.952,Low
01-03-2025,10:20:00,19,Active,34.074,2.489,7.152,48.584,1.851,4.938,263.527,0.058,8.362,Low
01-03-2025,10:21:00,18,Active,78.810,1.589,8.507,6.067,0.204,9.926,324.990,0.023,2.140,Medium
01-03-2025,10:22:00,3,Idle,52.606,3.117,9.858,28.944,3.825,3.511,158.144,0.837,13.499,Low
01-03-2025,10:23:00,34,Active,37.320,4.722,8.962,49.478,3.979,6.056,449.607,0.968,7.445,Low
01-03-2025,10:24:00,2,Active,48.230,2.286,2.251,32.372,2.378,1.705,412.262,0.040,14.696,Low
01-03-2025,10:25:00,1,Active,39.562,2.256,1.722,28.878,1.849,5.460,326.286,0.463,0.943,Medium
01-03-2025,10:26:00,35,Maintenance,42.344,0.683,9.559,20.074,2.501,8.971,288.936,0.188,1.819,Medium
01-03-2025,10:27:00,4,Idle,42.693,1.968,2.511,18.296,4.324,1.320,366.999,0.274,13.208,Low
01-03-2025,10:28:00,35,Active,88.675,3.733,8.266,49.412,3.611,0.365,100.733,0.559,2.647,Low
01-03-2025,10:29:00,8,Active,61.290,3.762,4.764,9.570,2.973,8.974,358.443,0.799,7.478,Low
01-03-2025,10:30:00,44,Idle,51.585,2.965,7.434,9.480,4.605,9.351,277.181,0.715,5.899,Low
01-03-2025,10:31:00,29,Active,71.491,0.891,3.079,15.329,1.529,2.926,150.532,0.215,14.169,Low
01-03-2025,10:32:00,36,Active,35.669,1.252,7.197,13.056,4.763,1.751,344.826,0.539,3.473,Medium
01-03-2025,10:33:00,14,Maintenance,87.620,3.349,6.469,22.139,4.557,9.289,289.773,0.712,6.439,Low
01-03-2025,10:34:00,42,Active,88.216,0.968,6.457,4.630,0.526,6.726,422.590,0.179,7.340,Low
01-03-2025,10:35:00,49,Maintenance,59.420,2.776,4.124,2.232,1.901,5.564,495.323,0.339,8.776,Low
01-03-2025,10:36:00,30,Active,60.342,0.425,9.128,28.157,1.871,1.116,294.716,0.214,0.653,Medium
01-03-2025,10:37:00,50,Active,67.069,4.899,8.171,19.490,3.751,6.871,252.370,0.822,1.630,Medium
01-03-2025,10:38:00,7,Active,40.834,0.955,6.699,20.781,3.649,2.186,345.998,0.736,4.858,Medium
01-03-2025,10:39:00,13,Active,44.491,0.234,6.219,32.655,4.926,9.318,347.872,0.847,12.622,Low
01-03-2025,10:40:00,22,Active,68.509,1.351,8.073,16.786,1.462,5.624,390.356,0.503,6.372,Low
01-03-2025,10:41:00,45,Active,56.017,3.335,6.587,48.148,0.147,1.020,99.589,0.651,1.168,Low
01-03-2025,10:42:00,2,Active,43.695,2.980,6.053,17.636,2.605,3.801,395.401,0.037,3.115,Medium
01-03-2025,10:43:00,8,Active,45.262,1.328,2.102,8.306,3.100,2.468,53.952,0.293,1.339,Low
01-03-2025,10:44:00,21,Active,44.074,1.647,7.519,4.826,3.152,0.992,325.306,0.721,5.804,Low
01-03-2025,10:45:00,20,Idle,68.970,0.383,6.496,45.072,2.126,3.163,249.535,0.135,9.339,Low
01-03-2025,10:46:00,11,Active,48.516,0.956,7.405,42.032,1.643,1.619,175.784,0.532,12.182,Low
01-03-2025,10:47:00,34,Maintenance,43.333,0.426,1.525,39.602,4.253,5.577,423.654,0.511,12.743,Low
01-03-2025,10:48:00,44,Maintenance,75.051,2.268,4.434,46.035,4.633,4.910,70.673,0.370,3.746,Low
01-03-2025,10:49:00,5,Active,85.700,1.168,4.253,47.086,2.653,9.756,250.039,0.790,12.673,Low
01-03-2025,10:50:00,48,Idle,66.610,0.987,3.330,49.220,2.271,3.606,147.747,0.659,10.277,Low
01-03-2025,10:51:00,30,Idle,66.335,4.284,7.844,4.320,1.553,7.058,459.201,0.401,6.179,Low
01-03-2025,10:52:00,33,Active,31.680,3.565,3.104,42.103,2.554,8.918,177.092,0.022,14.255,Low
01-03-2025,10:53:00,12,Maintenance,86.939,2.404,8.276,40.796,0.639,7.979,410.277,0.800,13.282,Low
01-03-2025,10:54:00,5,Idle,77.919,4.471,4.441,33.188,4.601,8.601,453.660,0.216,10.917,Low
01-03-2025,10:55:00,1,Active,38.055,4.662,5.574,32.529,1.240,8.199,451.761,0.398,7.398,Low
01-03-2025,10:56:00,35,Active,74.327,2.788,2.123,44.933,3.608,1.182,106.441,0.436,0.501,Low
01-03-2025,10:57:00,25,Active,88.372,2.373,9.459,3.016,4.385,6.478,435.945,0.528,3.799,Medium
01-03-2025,10:58:00,4,Active,70.860,3.746,4.715,16.898,0.733,9.645,155.958,0.934,7.864,Low
01-03-2025,10:59:00,9,Idle,70.151,2.413,7.411,32.337,3.669,3.263,305.180,0.509,6.670,Low
01-03-2025,11:00:00,49,Idle,71.028,2.347,9.667,27.035,3.068,5.767,69.214,0.131,1.398,Low
01-03-2025,11:01:00,44,Idle,53.080,2.852,5.634,38.002,4.583,1.071,253.276,0.607,0.089,Medium
01-03-2025,11:02:00,3,Active,75.829,3.684,5.305,49.331,4.618,6.349,131.654,0.761,9.569,Low
01-03-2025,11:03:00,30,Active,48.818,2.823,6.790,39.006,4.681,0.144,51.662,0.347,9.087,Low
01-03-2025,11:04:00,20,Active,30.323,1.487,9.380,28.998,2.719,9.740,54.607,0.019,5.706,Low
01-03-2025,11:05:00,10,Active,46.508,2.790,7.854,1.981,4.747,3.368,270.413,0.315,8.485,Low
01-03-2025,11:06:00,20,Active,73.853,0.268,4.103,4.341,1.009,7.468,361.216,0.818,3.635,Medium
01-03-2025,11:07:00,40,Active,43.610,2.269,6.516,3.537,2.028,4.442,248.129,0.849,13.716,Low
01-03-2025,11:08:00,3,Active,41.424,1.921,8.715,32.599,3.001,4.399,437.445,0.418,12.032,Low
01-03-2025,11:09:00,11,Active,33.688,2.234,8.439,12.647,4.524,6.235,51.429,0.546,11.776,Low
01-03-2025,11:10:00,15,Active,45.999,4.613,4.157,4.727,3.983,1.379,377.275,0.310,4.285,Medium
01-03-2025,11:11:00,28,Idle,43.348,1.301,7.545,22.530,2.571,3.124,109.820,0.776,12.912,Low
01-03-2025,11:12:00,44,Idle,34.517,4.870,8.168,9.433,1.269,4.161,474.745,0.864,3.456,Medium
01-03-2025,11:13:00,35,Active,60.063,4.824,5.043,19.883,3.633,5.387,333.728,0.166,13.028,Low
01-03-2025,11:14:00,7,Active,89.367,3.415,4.954,27.591,1.686,4.412,406.682,0.769,9.768,Low
01-03-2025,11:15:00,33,Maintenance,78.651,0.606,4.540,11.030,0.705,0.159,320.249,0.016,10.657,Low
01-03-2025,11:16:00,42,Active,38.797,2.091,7.530,5.023,0.689,4.196,240.092,0.568,11.984,Low
01-03-2025,11:17:00,49,Active,77.610,2.850,4.792,31.687,3.947,9.621,161.805,0.714,9.537,Low
01-03-2025,11:18:00,38,Maintenance,59.924,1.301,9.258,13.320,3.936,3.458,230.522,0.235,11.923,Low
01-03-2025,11:19:00,19,Active,48.633,4.181,6.657,45.440,2.383,4.552,196.251,0.864,6.486,Low
01-03-2025,11:20:00,44,Idle,40.325,1.878,2.432,42.983,0.559,8.145,185.562,0.328,1.898,Low
01-03-2025,11:21:00,29,Active,77.615,2.946,6.362,29.912,3.611,1.536,159.580,0.325,4.718,Low
01-03-2025,11:22:00,2,Active,83.111,1.049,8.352,39.323,4.678,3.329,112.835,0.955,0.664,Low
01-03-2025,11:23:00,44,Active,61.436,3.971,7.534,5.538,4.736,1.208,90.700,0.456,6.321,Low
01-03-2025,11:24:00,19,Active,43.859,1.734,9.391,21.577,4.723,2.625,232.059,0.475,0.293,Medium
01-03-2025,11:25:00,9,Active,45.314,2.871,5.683,12.141,0.734,3.829,54.705,0.520,0.678,Low
01-03-2025,11:26:00,6,Idle,60.722,4.503,7.976,11.970,2.751,5.428,262.350,0.468,7.541,Low
01-03-2025,11:27:00,17,Active,57.809,4.584,4.822,8.884,1.276,2.451,432.055,0.928,2.748,Medium
01-03-2025,11:28:00,2,Active,46.871,0.683,5.408,6.536,2.976,1.359,76.575,0.850,0.095,Low
01-03-2025,11:29:00,39,Idle,82.100,1.110,4.652,23.050,1.987,1.303,314.530,0.028,14.451,Low
01-03-2025,11:30:00,6,Active,59.079,3.032,9.052,15.909,3.859,2.774,227.554,0.851,12.457,Low
01-03-2025,11:31:00,14,Active,72.474,2.971,2.193,30.322,2.937,8.616,74.495,0.633,8.520,Low
01-03-2025,11:32:00,49,Active,65.070,2.261,6.354,38.455,1.386,8.576,261.048,0.332,13.321,Low
01-03-2025,11:33:00,26,Active,30.341,2.770,3.632,39.364,3.638,7.231,182.976,1.000,8.663,Low
01-03-2025,11:34:00,18,Active,64.818,1.905,7.080,40.788,0.296,8.793,347.161,0.175,3.262,Medium
01-03-2025,11:35:00,6,Active,44.902,4.676,2.005,6.425,1.113,7.795,360.808,0.670,5.595,Low
01-03-2025,11:36:00,12,Active,45.334,0.442,8.358,14.572,3.076,6.715,383.841,0.145,0.824,Medium
01-03-2025,11:37:00,38,Active,71.027,0.363,3.605,28.241,0.119,2.115,76.580,0.406,3.732,Low
01-03-2025,11:38:00,22,Idle,71.362,4.529,8.792,32.905,0.437,8.256,259.568,0.251,2.436,Medium
01-03-2025,11:39:00,14,Active,64.191,2.592,5.056,45.653,1.563,6.095,278.464,0.118,2.390,Medium
01-03-2025,11:40:00,13,Active,87.635,3.710,3.773,17.109,2.339,4.448,202.751,0.827,4.533,Medium
01-03-2025,11:41:00,9,Active,71.938,2.706,8.664,37.029,0.410,8.629,160.410,0.920,5.010,Low
01-03-2025,11:42:00,50,Active,87.651,3.815,7.695,33.568,2.650,2.757,181.195,0.977,11.833,Low
01-03-2025,11:43:00,42,Active,82.153,2.704,1.547,32.129,3.111,7.704,392.063,0.012,13.065,Low
01-03-2025,11:44:00,32,Active,30.155,3.817,7.476,43.671,4.045,2.989,183.151,0.342,12.279,Low
01-03-2025,11:45:00,10,Active,83.051,3.747,5.847,45.163,1.005,4.192,283.302,0.277,4.434,Medium
01-03-2025,11:46:00,27,Idle,36.852,3.659,5.887,41.987,4.407,7.550,311.499,0.509,7.573,Low
01-03-2025,11:47:00,14,Active,43.025,0.579,7.144,26.057,4.033,0.892,199.580,0.431,7.102,Low
01-03-2025,11:48:00,9,Active,87.598,2.466,6.940,48.543,4.321,9.860,51.414,0.643,0.581,Low
01-03-2025,11:49:00,9,Active,48.467,2.702,7.292,47.475,3.154,1.600,220.477,0.790,9.035,Low
01-03-2025,11:50:00,26,Active,32.163,3.144,4.760,24.264,1.286,0.812,136.048,0.031,2.704,Low
01-03-2025,11:51:00,32,Idle,78.748,2.318,2.203,30.768,3.579,2.964,133.787,0.482,4.881,Low
01-03-2025,11:52:00,41,Idle,58.926,4.545,7.777,6.012,4.977,0.499,494.883,0.442,2.454,Medium
01-03-2025,11:53:00,35,Active,76.890,0.762,3.340,15.341,0.696,8.237,277.691,0.593,8.372,Low
01-03-2025,11:54:00,26,Maintenance,80.097,2.131,5.368,13.988,0.432,8.264,241.894,0.811,1.567,Medium
01-03-2025,11:55:00,41,Idle,63.770,4.475,9.545,48.583,1.830,1.627,319.409,0.310,4.079,Medium
01-03-2025,11:56:00,45,Active,68.533,4.559,2.869,21.232,2.037,2.105,374.369,0.514,9.219,Low
01-03-2025,11:57:00,42,Maintenance,50.420,4.155,5.160,40.844,1.221,3.711,187.177,0.512,14.996,Low
01-03-2025,11:58:00,3,Active,35.710,3.773,8.504,48.252,2.649,1.410,170.091,0.367,2.678,Low
01-03-2025,11:59:00,30,Active,78.809,3.205,4.231,2.799,3.050,5.704,315.617,0.177,12.450,Low
01-03-2025,12:00:00,29,Idle,82.235,3.281,1.548,31.996,2.412,8.999,153.946,0.684,2.763,Low
01-03-2025,12:01:00,20,Active,87.255,3.252,9.007,46.987,4.296,1.940,370.083,0.962,5.043,Low
01-03-2025,12:02:00,4,Active,61.569,3.346,7.395,13.884,3.438,5.293,128.481,0.957,3.806,Low
01-03-2025,12:03:00,14,Active,44.481,1.225,8.168,17.031,0.759,5.317,228.554,0.330,1.643,Medium
01-03-2025,12:04:00,45,Maintenance,52.310,0.368,2.616,13.019,3.266,4.485,374.637,0.076,3.729,Medium
01-03-2025,12:05:00,39,Active,37.800,3.167,5.050,15.281,1.124,0.027,74.188,0.657,2.831,Low
01-03-2025,12:06:00,21,Active,50.956,2.487,1.868,35.225,2.911,3.864,190.493,0.323,3.050,Low
01-03-2025,12:07:00,7,Active,72.900,4.515,5.235,37.086,3.260,2.569,357.388,0.869,8.811,Low
01-03-2025,12:08:00,6,Active,78.390,0.420,6.399,37.008,2.427,9.150,364.044,0.638,13.968,Low
01-03-2025,12:09:00,40,Active,70.956,1.930,3.048,42.713,0.124,1.853,133.127,0.808,5.249,Low
01-03-2025,12:10:00,6,Active,54.924,1.955,4.457,1.742,4.055,5.596,83.176,0.225,12.980,Low
01-03-2025,12:11:00,25,Idle,81.619,1.235,2.256,22.391,1.972,2.107,72.191,0.975,5.851,Low
01-03-2025,12:12:00,4,Idle,50.520,1.049,3.165,49.105,3.718,3.770,332.629,0.693,6.391,Low
01-03-2025,12:13:00,37,Active,42.972,0.679,4.348,42.682,0.845,6.525,351.232,0.099,10.241,Low
01-03-2025,12:14:00,25,Maintenance,46.959,1.547,3.630,19.122,4.027,8.401,92.521,0.810,10.465,Low
01-03-2025,12:15:00,18,Maintenance,77.084,0.896,3.862,29.549,3.314,6.859,74.936,0.048,10.088,Low
01-03-2025,12:16:00,34,Maintenance,80.082,2.554,2.660,16.531,0.035,2.790,447.804,0.735,6.405,Low
01-03-2025,12:17:00,25,Active,64.214,4.434,3.430,40.461,0.758,2.452,178.790,0.531,13.105,Low
01-03-2025,12:18:00,22,Active,65.676,0.279,4.888,49.141,2.300,8.994,384.316,0.128,8.087,Low
01-03-2025,12:19:00,46,Idle,37.435,2.967,5.679,4.837,2.535,1.411,207.755,0.387,0.019,Medium
01-03-2025,12:20:00,14,Active,52.168,0.275,5.251,28.870,4.077,7.005,433.739,0.664,4.920,Medium
01-03-2025,12:21:00,37,Maintenance,67.156,1.078,8.257,19.965,0.643,7.510,136.702,0.107,8.724,Low
01-03-2025,12:22:00,11,Idle,74.194,3.517,3.825,33.747,3.693,6.372,69.095,0.224,3.886,Low
01-03-2025,12:23:00,27,Active,39.964,1.413,2.847,39.434,4.483,9.011,447.848,0.219,13.476,Low
01-03-2025,12:24:00,26,Active,87.086,0.210,8.739,27.332,3.901,0.752,379.400,0.041,11.109,Low
01-03-2025,12:25:00,35,Active,39.249,3.158,8.051,23.709,3.754,1.817,56.122,0.393,10.017,Low
01-03-2025,12:26:00,16,Maintenance,74.735,4.395,2.927,42.887,4.433,3.483,335.725,0.905,7.694,Low
01-03-2025,12:27:00,40,Active,73.001,1.341,4.045,37.712,1.313,0.856,277.898,0.271,8.896,Low
01-03-2025,12:28:00,20,Maintenance,58.716,3.016,7.802,14.652,2.843,5.631,413.642,0.598,5.838,Low
01-03-2025,12:29:00,15,Active,36.221,1.678,9.077,1.724,3.413,4.151,198.918,0.495,4.823,Low
01-03-2025,12:30:00,14,Idle,64.120,0.836,8.300,34.203,2.409,9.902,149.398,0.013,11.645,Low
01-03-2025,12:31:00,46,Active,56.952,4.237,8.668,44.906,4.626,3.289,188.719,0.691,1.777,Low
01-03-2025,12:32:00,8,Active,63.874,0.183,4.062,33.783,4.736,8.448,97.306,0.961,2.929,Low
01-03-2025,12:33:00,24,Active,64.717,4.429,6.067,8.100,1.789,6.313,429.257,0.490,9.858,Low
01-03-2025,12:34:00,33,Active,33.856,3.215,5.518,6.335,0.227,4.246,298.208,0.729,11.660,Low
01-03-2025,12:35:00,16,Active,48.735,3.231,4.725,1.403,4.675,5.767,387.993,0.149,12.859,Low
01-03-2025,12:36:00,27,Active,49.127,0.921,1.542,43.752,2.338,5.941,362.895,0.696,9.297,Low
01-03-2025,12:37:00,28,Active,46.787,3.394,6.377,31.296,2.292,1.468,78.117,0.603,4.457,Low
01-03-2025,12:38:00,44,Active,76.306,1.145,7.082,37.642,2.277,3.573,252.036,0.090,13.157,Low
01-03-2025,12:39:00,14,Active,83.509,4.429,4.624,25.116,4.639,6.349,403.507,0.160,12.906,Low
01-03-2025,12:40:00,9,Idle,57.970,1.379,4.777,13.904,3.600,8.167,487.775,0.993,6.478,Low
01-03-2025,12:41:00,46,Active,31.988,4.502,7.175,38.736,0.211,1.840,257.444,0.762,14.394,Low
01-03-2025,12:42:00,13,Active,68.998,4.994,3.413,25.238,1.691,2.477,320.505,0.558,11.733,Low
01-03-2025,12:43:00,22,Active,34.158,1.435,3.577,22.336,1.092,2.291,169.994,0.638,14.570,Low
01-03-2025,12:44:00,30,Maintenance,57.690,1.027,2.039,6.300,4.084,5.243,62.273,0.951,6.345,Low
01-03-2025,12:45:00,32,Maintenance,50.930,2.930,4.452,25.491,3.588,8.872,110.838,0.575,5.537,Low
01-03-2025,12:46:00,16,Active,36.063,0.658,1.862,46.849,3.621,4.230,489.561,0.116,4.832,Medium
01-03-2025,12:47:00,25,Maintenance,74.454,2.192,6.684,29.551,0.898,0.752,189.606,0.130,12.796,Low
01-03-2025,12:48:00,49,Active,44.792,2.477,6.268,10.462,3.526,9.413,205.036,0.744,0.617,Medium
01-03-2025,12:49:00,23,Active,57.548,3.215,1.506,40.763,2.906,9.108,137.078,0.015,9.854,Low
01-03-2025,12:50:00,37,Active,62.617,0.175,8.215,10.328,1.243,5.993,390.089,0.063,7.801,Low
01-03-2025,12:51:00,28,Active,43.610,2.367,2.994,9.698,2.151,7.487,345.242,0.562,1.608,Medium
01-03-2025,12:52:00,3,Active,47.075,4.491,7.948,15.636,4.874,7.275,139.815,0.908,2.513,Low
01-03-2025,12:53:00,23,Idle,74.182,1.894,3.115,38.418,4.596,6.052,362.305,0.759,7.090,Low
